Name,Type,Ownership,State,City,Website,Accreditation Status,Email,Phone,Address,Source URL,License
The Heritage College of Education,college,private,Ondo,Unknown,https://SomethingEdu.ng,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"The Polytechnic Iree, Osun State",college,state,Osun,Osun State,,accredited,,,Provost: Dr,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Tijjani Ibrahim College of Education,college,private,Kano,Unknown,,accredited,,,Provost: Ahmad AminuHausawa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Tony G Erewa College of Education,college,private,Delta,Unknown,https://tonygerewacoe.com.ng,accredited,,,Provost: Dr. Othuke Valentine Oroka,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Top-Most COE, Ipaja-Agbado",college,private,Lagos,Ipaja-Agbado,,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Top Sprout Coe, Ilorin",college,private,Kwara,Ilorin,https://none.edu.ng,accredited,,,Provost: Dr. Ayinde Shehu Jawondo,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Turath COE, Kano",college,private,Kano,Kano,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Uli College of Education, Uli",college,private,Anambra,Uli,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Umar Bun Khatab College of Education, Tudun Nupawa, Kaduna",college,private,Kaduna,Kaduna,,accredited,,,,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Umar Ibn Ibrahim El-Kanemi College of Education, Science and Technology, Bama",college,state,Borno,Bama,,accredited,,,Provost: Usman Aja Makinta,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Umar Suleiman College of Education Gashua,college,state,Yobe,Unknown,https://none.edu.ng,accredited,,,Provost: Dr. Abdurahman Danladi,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Unity College of Education, Aukpa Adoka, Benue",college,private,Benue,Benue,,accredited,,,Provost: Ajene Otache,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Upland College of Education, Science and Technology",college,state,Ondo,Science and Technology,https://upland.edu.ng,accredited,,,Provost: Dr.,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Victory Belt College of Education,Iyale",college,private,Kogi,Iyale,https://victorybeltintlminitries.com/college-of-education/,accredited,,,Provost: Dr. Provost,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
WATERSIDE COLLEGE OF EDUCATION,college,private,Ogun,Unknown,https://nodomain.edu.ng,accredited,,,Provost: Adeniran Adewale Sunday,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Waziri Umaru Federal Polytechnic,college,state,Kebbi,Unknown,,accredited,,,Provost: Arc. Muhammad Sani Aliyu,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Yewa Central College of Education, Ayetoro, Abeokuta",college,private,Ogun,Abeokuta,,accredited,,,Provost: Mrs. M.O Bamgbose,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Yusuf Bala Usman CoE and Legal Studies, Daura",college,state,Katsina,Daura,https://none.edu.ng,accredited,,,Provost: Dr. AbdulMudallib Ahmad Muhammad,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"Zamfara State College of Education, Maru",college,state,Zamfara,Maru,,accredited,,,Provost: Nasiru S Pawa,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
Zaria Institute of Information Technology,college,state,Kaduna,Unknown,,accredited,,,Provost: Ibrahim Ahmad Ango,https://ncce.gov.ng/AccreditedColleges,NCCE Official Data
"AbdulKadir Kure University, Minna Niger State",nursing,federal,Niger,Minna Niger State,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Abdulsalam Abubakar University of Agriculture and Climate Action, Mokwa, Niger State",nursing,federal,Niger,Mokwa,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Abia State University, Uturu",nursing,federal,Abia,Uturu,https://myschoolgist.com/ng/absu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Adamawa State University Mubi,nursing,federal,Adamawa,Unknown,https://myschoolgist.com/ng/adsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Adekunle Ajasin University, Akungba",nursing,federal,Unknown,University,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Adekunle Ajasin University, Akungba",nursing,federal,Unknown,University,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Akwa Ibom State University, Ikot Akpaden",nursing,federal,Akwa Ibom,Ikot Akpaden,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Aliko Dangote university of Science & Technology, Wudil",nursing,federal,Unknown,Wudil,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Aliko Dangote university of Science & Technology, Wudil",nursing,federal,Unknown,Wudil,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Ambrose Alli University, Ekpoma",nursing,federal,Unknown,Ekpoma,https://www.aaue.com,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Ambrose Alli University, Ekpoma",nursing,federal,Unknown,Ekpoma,https://www.aaue.com,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Bamidele Olumilua University of Science and Technology Ikere, Ekiti State",nursing,federal,Ekiti,Ekiti State,https://myschoolgist.com/ng/bouesti-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Bauchi State University, Gadau",nursing,federal,Bauchi,Gadau,https://myschoolgist.com/ng/basug-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Bayelsa Medical University,nursing,federal,Bayelsa,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Benue State University, Makurdi",nursing,federal,Benue,Makurdi,https://myschoolgist.com/ng/bsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Benue State University of Agriculture Science and Technology, Ihugh.",nursing,federal,Benue,Ihugh,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Bornu State University, Maiduguri",nursing,federal,Unknown,Maiduguri,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Bornu State University, Maiduguri",nursing,federal,Unknown,Maiduguri,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Chukwuemeka Odumegwu Ojukwu University, Uli",nursing,federal,Unknown,Uli,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Chukwuemeka Odumegwu Ojukwu University, Uli",nursing,federal,Unknown,Uli,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Confluence University of Science and Technology Osara, Kogi",nursing,federal,Kogi,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Cross River University of Education and Entrepeneurship, Akampa, Cross River State",nursing,federal,Cross River,Akampa,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Delta State University Abraka,nursing,federal,Delta,Unknown,https://myschoolgist.com/ng/delsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Delta University of Science and Technology, Ozoro",nursing,federal,Delta,Ozoro,https://myschoolgist.com/ng/delta-state-university-of-science-and-technology-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Dennis Osadebe University, Asaba",nursing,federal,Unknown,Asaba,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Dennis Osadebe University, Asaba",nursing,federal,Unknown,Asaba,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Ebonyi State University, Abakaliki",nursing,federal,Ebonyi,Abakaliki,https://myschoolgist.com/ng/ebsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Ebonyi State University of ICT, Science and Technology, Oferekpe, Ebonyi State",nursing,federal,Ebonyi,Science and Technology,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Edo State University Uzairue,nursing,federal,Edo,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Ekiti State University,nursing,federal,Ekiti,Unknown,https://myschoolgist.com/ng/eksu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Emanuel Alayande University of Education Oyo,nursing,federal,Oyo,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Enugu State University of Science and Technology, Enugu",nursing,federal,Enugu,Unknown,https://myschoolgist.com/ng/esut-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
First Technical University Ibadan,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
First Technical University Ibadan,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Gombe State Univeristy, Gombe",nursing,federal,Gombe,Unknown,https://myschoolgist.com/ng/gsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Gombe State University of Science and Technology,nursing,federal,Gombe,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Ibrahim Badamasi Babangida University, Lapai",nursing,federal,Unknown,Lapai,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Ibrahim Badamasi Babangida University, Lapai",nursing,federal,Unknown,Lapai,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Ignatius Ajuru University of Education,Rumuolumeni",nursing,federal,Unknown,Rumuolumeni,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Ignatius Ajuru University of Education,Rumuolumeni",nursing,federal,Unknown,Rumuolumeni,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Imo State University, Owerri",nursing,federal,Imo,Owerri,https://myschoolgist.com/ng/imsu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kaduna State University, Kaduna",nursing,federal,Kaduna,Unknown,https://myschoolgist.com/ng/kasu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kebbi State University of Science and Technology, Aliero",nursing,federal,Kebbi,Aliero,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kingsley Ozumba Mbadiwe University Ogboko, Imo State",nursing,federal,Imo,Imo State,https://myschoolgist.com/ng/epu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kogi State University, Kabba",nursing,federal,Kogi,Kabba,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kwara State University, Ilorin",nursing,federal,Kwara,Ilorin,https://myschoolgist.com/ng/kwasu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Kwara State University of Education, Ilorin, Kwara State",nursing,federal,Kwara,Ilorin,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Ladoke Akintola University of Technology, Ogbomoso",nursing,federal,Unknown,Ogbomoso,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Ladoke Akintola University of Technology, Ogbomoso",nursing,federal,Unknown,Ogbomoso,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Lagos State University of Education, Ijanikin",nursing,federal,Lagos,Ijanikin,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Lagos State University of Science and Technology Ikorodu,nursing,federal,Lagos,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Lagos State University, Ojo",nursing,federal,Lagos,Ojo,https://myschoolgist.com/ng/lasu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Moshood Abiola University of Science and Technology Abeokuta,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
Moshood Abiola University of Science and Technology Abeokuta,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Nasarawa State University Keffi,nursing,federal,Nasarawa,Unknown,https://myschoolgist.com/ng/nsuk-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Niger Delta University Yenagoa,nursing,federal,Delta,Unknown,https://myschoolgist.com/ng/ndu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Olabisi Onabanjo University, Ago Iwoye",nursing,federal,Unknown,Ago Iwoye,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Olabisi Onabanjo University, Ago Iwoye",nursing,federal,Unknown,Ago Iwoye,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
"Olusegun Agagu University of Sc. & Tech., Okitipupa, Ondo",nursing,federal,Ondo,Okitipupa,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Osun State University Osogbo,nursing,federal,Osun,Unknown,https://myschoolgist.com/ng/uniosun-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Plateau State University Bokkos,nursing,federal,Plateau,Unknown,https://myschoolgist.com/ng/plasu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Prince Abubakar Audu University Anyigba,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Prince Abubakar Audu University Anyigba,nursing,federal,Unknown,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-schools-of-nursing-in-nigeria/,CC-BY-NC-SA
Rivers State University,nursing,federal,Rivers,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Shehu Shagari University of Education, Sokoto",nursing,federal,Sokoto,Unknown,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Sokoto State University,nursing,federal,Sokoto,Unknown,https://myschoolgist.com/ng/ssu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"State University of Medical and Applied Sciences, Igbo-Eno, Enugu",nursing,federal,Enugu,Igbo,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Sule Lamido University, Kafin Hausa, Jigawa",nursing,federal,Jigawa,Hausa,https://myschoolgist.com/ng/slu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Taraba State University, Jalingo",nursing,federal,Taraba,Jalingo,https://myschoolgist.com/ng/tasu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
Umar Musa Yar’ Adua University Katsina,nursing,federal,Katsina,Unknown,https://myschoolgist.com/ng/umyu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Aeronautics and Aerospace Engineering Ezza, Ebonyi State",nursing,federal,Ebonyi,Ebonyi State,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Africa Toru Orua, Bayelsa State",nursing,federal,Bayelsa,Bayelsa State,https://myschoolgist.com/ng/uat-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Agriculture and Environmental Sciences Umuagwo, Imo State",nursing,federal,Imo,Imo State,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Cross River State, Calabar",nursing,federal,Cross River,Calabar,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Delta, Agbor",nursing,federal,Delta,Agbor,https://myschoolgist.com/ng/unidel-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Ilesa, Osun State",nursing,federal,Osun,Osun State,https://myschoolgist.com/ng/ilesa-university-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"University of Medical Sciences, Ondo City, Ondo State",nursing,federal,Ondo,Ondo City,,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
"Yobe State University, Damaturu",nursing,federal,Yobe,Damaturu,https://myschoolgist.com/ng/ysu-courses/,accredited,,,,https://myschoolgist.com/ng/list-of-teaching-hospitals-in-nigeria/,CC-BY-NC-SA
